index	answer	question	image_path
1877	[[0.164, 0.527], [0.277, 0.527], [0.277, 0.633], [0.164, 0.633]]	among the 3 cylindrical tanks, find the one in the middle left in the format (x1, y1, x2, y2). Do not include any additional text.	/mnt/lichufiles/wzy/Test/Visual_grounding/images/06788.jpg
1878	[[0.09, 0.613], [0.191, 0.613], [0.191, 0.707], [0.09, 0.707]]	the oil tank that is at the bottom left corner in the format (x1, y1, x2, y2). Do not include any additional text.	/mnt/lichufiles/wzy/Test/Visual_grounding/images/06788.jpg
1879	[[0.461, 0.566], [0.605, 0.566], [0.605, 0.75], [0.461, 0.75]]	find the marine vessel located center in the format (x1, y1, x2, y2). Do not include any additional text.	/mnt/lichufiles/wzy/Test/Visual_grounding/images/06872.jpg
1880	[[0.82, 0.645], [0.918, 0.645], [0.918, 0.746], [0.82, 0.746]]	the oil tank that is at the bottom right corner in the format (x1, y1, x2, y2). Do not include any additional text.	/mnt/lichufiles/wzy/Test/Visual_grounding/images/06872.jpg
1881	[[0.918, 0.629], [1.0, 0.629], [1.0, 0.746], [0.918, 0.746]]	among the 2 storage tanks, find the one in the bottom right in the format (x1, y1, x2, y2). Do not include any additional text.	/mnt/lichufiles/wzy/Test/Visual_grounding/images/06872.jpg
1882	[[0.461, 0.191], [0.605, 0.191], [0.605, 0.375], [0.461, 0.375]]	the boat top-center in the format (x1, y1, x2, y2). Do not include any additional text.	/mnt/lichufiles/wzy/Test/Visual_grounding/images/06873.jpg
1883	[[0.82, 0.27], [0.918, 0.27], [0.918, 0.371], [0.82, 0.371]]	among the 2 oil tanks, find the one at the top right corner in the format (x1, y1, x2, y2). Do not include any additional text.	/mnt/lichufiles/wzy/Test/Visual_grounding/images/06873.jpg
1884	[[0.918, 0.254], [1.0, 0.254], [1.0, 0.371], [0.918, 0.371]]	find the fuel tank located on the upper right in the format (x1, y1, x2, y2). Do not include any additional text.	/mnt/lichufiles/wzy/Test/Visual_grounding/images/06873.jpg
1885	[[0.086, 0.566], [0.23, 0.566], [0.23, 0.75], [0.086, 0.75]]	locate the marine vessel in the middle left in the format (x1, y1, x2, y2). Do not include any additional text.	/mnt/lichufiles/wzy/Test/Visual_grounding/images/06883.jpg
1886	[[0.543, 0.629], [0.648, 0.629], [0.648, 0.746], [0.543, 0.746]]	locate the oil tank bottom-center in the format (x1, y1, x2, y2). Do not include any additional text.	/mnt/lichufiles/wzy/Test/Visual_grounding/images/06883.jpg
1887	[[0.445, 0.645], [0.543, 0.645], [0.543, 0.746], [0.445, 0.746]]	the storage tank that is bottom-center in the format (x1, y1, x2, y2). Do not include any additional text.	/mnt/lichufiles/wzy/Test/Visual_grounding/images/06883.jpg
1888	[[0.086, 0.191], [0.23, 0.191], [0.23, 0.375], [0.086, 0.375]]	the marine vessel on the upper left in the format (x1, y1, x2, y2). Do not include any additional text.	/mnt/lichufiles/wzy/Test/Visual_grounding/images/06884.jpg
1889	[[0.543, 0.254], [0.648, 0.254], [0.648, 0.371], [0.543, 0.371]]	find the top-center oil tank from the group in the format (x1, y1, x2, y2). Do not include any additional text.	/mnt/lichufiles/wzy/Test/Visual_grounding/images/06884.jpg
1890	[[0.445, 0.27], [0.543, 0.27], [0.543, 0.371], [0.445, 0.371]]	locate the storage tank top-center in the format (x1, y1, x2, y2). Do not include any additional text.	/mnt/lichufiles/wzy/Test/Visual_grounding/images/06884.jpg
1891	[[0.629, 0.828], [0.801, 0.828], [0.801, 1.0], [0.629, 1.0]]	locate the boat in the bottom right in the format (x1, y1, x2, y2). Do not include any additional text.	/mnt/lichufiles/wzy/Test/Visual_grounding/images/06903.jpg
1892	[[0.105, 0.082], [0.195, 0.082], [0.195, 0.172], [0.105, 0.172]]	find the in the top left oil tank from the group in the format (x1, y1, x2, y2). Do not include any additional text.	/mnt/lichufiles/wzy/Test/Visual_grounding/images/06903.jpg
1893	[[0.422, 0.184], [0.5, 0.184], [0.5, 0.273], [0.422, 0.273]]	the cylindrical tank top-center in the format (x1, y1, x2, y2). Do not include any additional text.	/mnt/lichufiles/wzy/Test/Visual_grounding/images/06903.jpg
1894	[[0.445, 0.09], [0.52, 0.09], [0.52, 0.172], [0.445, 0.172]]	find the fuel tank located top-center in the format (x1, y1, x2, y2). Do not include any additional text.	/mnt/lichufiles/wzy/Test/Visual_grounding/images/06903.jpg
1895	[[0.387, 0.031], [0.457, 0.031], [0.457, 0.109], [0.387, 0.109]]	among the 5 fuel tanks, find the one top-center in the format (x1, y1, x2, y2). Do not include any additional text.	/mnt/lichufiles/wzy/Test/Visual_grounding/images/06903.jpg
1896	[[0.203, 0.148], [0.266, 0.148], [0.266, 0.223], [0.203, 0.223]]	find the in the top left oil tank from the group in the format (x1, y1, x2, y2). Do not include any additional text.	/mnt/lichufiles/wzy/Test/Visual_grounding/images/06903.jpg
1897	[[0.258, 0.832], [0.422, 0.832], [0.422, 1.0], [0.258, 1.0]]	locate the ship bottom-center in the format (x1, y1, x2, y2). Do not include any additional text.	/mnt/lichufiles/wzy/Test/Visual_grounding/images/06986.jpg
1898	[[0.066, 0.078], [0.141, 0.078], [0.141, 0.176], [0.066, 0.176]]	among the 2 oil tanks, find the one on the upper left in the format (x1, y1, x2, y2). Do not include any additional text.	/mnt/lichufiles/wzy/Test/Visual_grounding/images/06986.jpg
1899	[[0.004, 0.027], [0.082, 0.027], [0.082, 0.105], [0.004, 0.105]]	find the in the top left storage tank from the group in the format (x1, y1, x2, y2). Do not include any additional text.	/mnt/lichufiles/wzy/Test/Visual_grounding/images/06986.jpg
1900	[[0.836, 0.539], [0.984, 0.539], [0.984, 0.727], [0.836, 0.727]]	locate the ship in the middle right in the format (x1, y1, x2, y2). Do not include any additional text.	/mnt/lichufiles/wzy/Test/Visual_grounding/images/07098.jpg
1901	[[0.645, 0.832], [0.805, 0.832], [0.805, 1.0], [0.645, 1.0]]	the vessel in the bottom right in the format (x1, y1, x2, y2). Do not include any additional text.	/mnt/lichufiles/wzy/Test/Visual_grounding/images/07098.jpg
1902	[[0.215, 0.238], [0.316, 0.238], [0.316, 0.355], [0.215, 0.355]]	locate the storage tank in the top left in the format (x1, y1, x2, y2). Do not include any additional text.	/mnt/lichufiles/wzy/Test/Visual_grounding/images/07098.jpg
1903	[[0.23, 0.367], [0.324, 0.367], [0.324, 0.473], [0.23, 0.473]]	find the in the middle left fuel tank from the group in the format (x1, y1, x2, y2). Do not include any additional text.	/mnt/lichufiles/wzy/Test/Visual_grounding/images/07098.jpg
1904	[[0.215, 0.102], [0.312, 0.102], [0.312, 0.199], [0.215, 0.199]]	locate the oil tank in the top left in the format (x1, y1, x2, y2). Do not include any additional text.	/mnt/lichufiles/wzy/Test/Visual_grounding/images/07098.jpg
1905	[[0.105, 0.039], [0.18, 0.039], [0.18, 0.121], [0.105, 0.121]]	the oil tank that is in the top left in the format (x1, y1, x2, y2). Do not include any additional text.	/mnt/lichufiles/wzy/Test/Visual_grounding/images/07098.jpg
1906	[[0.078, 0.133], [0.16, 0.133], [0.16, 0.203], [0.078, 0.203]]	find the cylindrical tank located on the upper left in the format (x1, y1, x2, y2). Do not include any additional text.	/mnt/lichufiles/wzy/Test/Visual_grounding/images/07098.jpg
1907	[[0.645, 0.457], [0.805, 0.457], [0.805, 0.695], [0.645, 0.695]]	the boat that is on the right side in the format (x1, y1, x2, y2). Do not include any additional text.	/mnt/lichufiles/wzy/Test/Visual_grounding/images/07099.jpg
1908	[[0.836, 0.164], [0.984, 0.164], [0.984, 0.352], [0.836, 0.352]]	among the 2 vessels, find the one in the top right in the format (x1, y1, x2, y2). Do not include any additional text.	/mnt/lichufiles/wzy/Test/Visual_grounding/images/07099.jpg
1909	[[0.23, 0.004], [0.324, 0.004], [0.324, 0.098], [0.23, 0.098]]	locate the fuel tank on the upper left in the format (x1, y1, x2, y2). Do not include any additional text.	/mnt/lichufiles/wzy/Test/Visual_grounding/images/07099.jpg
1910	[[0.376, 0.84], [0.442, 0.84], [0.442, 0.934], [0.376, 0.934]]	the bridge bottom-center in the format (x1, y1, x2, y2). Do not include any additional text.	/mnt/lichufiles/wzy/Test/Visual_grounding/images/07131.jpg
1911	[[0.953, 0.008], [1.0, 0.008], [1.0, 0.042], [0.953, 0.042]]	the ship on the upper right in the format (x1, y1, x2, y2). Do not include any additional text.	/mnt/lichufiles/wzy/Test/Visual_grounding/images/07131.jpg
1912	[[0.958, 0.019], [1.0, 0.019], [1.0, 0.053], [0.958, 0.053]]	the vessel that is in the top right in the format (x1, y1, x2, y2). Do not include any additional text.	/mnt/lichufiles/wzy/Test/Visual_grounding/images/07131.jpg
1913	[[0.865, 0.101], [0.903, 0.101], [0.903, 0.125], [0.865, 0.125]]	among the 3 boats, find the one at the top right corner in the format (x1, y1, x2, y2). Do not include any additional text.	/mnt/lichufiles/wzy/Test/Visual_grounding/images/07131.jpg
1914	[[0.896, 0.822], [1.0, 0.822], [1.0, 0.896], [0.896, 0.896]]	the bridge at the bottom right corner in the format (x1, y1, x2, y2). Do not include any additional text.	/mnt/lichufiles/wzy/Test/Visual_grounding/images/07473.jpg
1915	[[0.987, 0.762], [1.0, 0.762], [1.0, 0.784], [0.987, 0.784]]	the ship on the lower right in the format (x1, y1, x2, y2). Do not include any additional text.	/mnt/lichufiles/wzy/Test/Visual_grounding/images/07473.jpg
1916	[[0.97, 0.691], [0.977, 0.691], [0.977, 0.706], [0.97, 0.706]]	locate the marine vessel on the lower right in the format (x1, y1, x2, y2). Do not include any additional text.	/mnt/lichufiles/wzy/Test/Visual_grounding/images/07473.jpg
1917	[[0.896, 0.422], [1.0, 0.422], [1.0, 0.496], [0.896, 0.496]]	find the bridge located in the middle right in the format (x1, y1, x2, y2). Do not include any additional text.	/mnt/lichufiles/wzy/Test/Visual_grounding/images/07474.jpg
1918	[[0.931, 0.902], [0.976, 0.902], [0.976, 0.935], [0.931, 0.935]]	find the at the bottom right corner ship from the group in the format (x1, y1, x2, y2). Do not include any additional text.	/mnt/lichufiles/wzy/Test/Visual_grounding/images/07474.jpg
1919	[[0.972, 0.937], [1.0, 0.937], [1.0, 0.974], [0.972, 0.974]]	the vessel that is in the bottom right in the format (x1, y1, x2, y2). Do not include any additional text.	/mnt/lichufiles/wzy/Test/Visual_grounding/images/07474.jpg
1920	[[0.519, 0.938], [0.548, 0.938], [0.548, 0.954], [0.519, 0.954]]	among the 8 vessels, find the one bottom-center in the format (x1, y1, x2, y2). Do not include any additional text.	/mnt/lichufiles/wzy/Test/Visual_grounding/images/07474.jpg
1921	[[0.373, 0.986], [0.396, 0.986], [0.396, 1.0], [0.373, 1.0]]	find the ship located bottom-center in the format (x1, y1, x2, y2). Do not include any additional text.	/mnt/lichufiles/wzy/Test/Visual_grounding/images/07474.jpg
1922	[[0.55, 0.989], [0.575, 0.989], [0.575, 1.0], [0.55, 1.0]]	among the 8 boats, find the one bottom-center in the format (x1, y1, x2, y2). Do not include any additional text.	/mnt/lichufiles/wzy/Test/Visual_grounding/images/07474.jpg
1923	[[0.987, 0.361], [1.0, 0.361], [1.0, 0.384], [0.987, 0.384]]	the marine vessel that is on the right side in the format (x1, y1, x2, y2). Do not include any additional text.	/mnt/lichufiles/wzy/Test/Visual_grounding/images/07474.jpg
1924	[[0.602, 0.974], [0.618, 0.974], [0.618, 0.983], [0.602, 0.983]]	find the marine vessel located bottom-center in the format (x1, y1, x2, y2). Do not include any additional text.	/mnt/lichufiles/wzy/Test/Visual_grounding/images/07474.jpg
1925	[[0.97, 0.291], [0.977, 0.291], [0.977, 0.306], [0.97, 0.306]]	among the 8 vessels, find the one on the upper right in the format (x1, y1, x2, y2). Do not include any additional text.	/mnt/lichufiles/wzy/Test/Visual_grounding/images/07474.jpg
1926	[[0.57, 0.524], [0.691, 0.524], [0.691, 0.615], [0.57, 0.615]]	find the bridge located center in the format (x1, y1, x2, y2). Do not include any additional text.	/mnt/lichufiles/wzy/Test/Visual_grounding/images/07511.jpg
1927	[[0.496, 0.822], [0.607, 0.822], [0.607, 0.896], [0.496, 0.896]]	the bridge bottom-center in the format (x1, y1, x2, y2). Do not include any additional text.	/mnt/lichufiles/wzy/Test/Visual_grounding/images/07511.jpg
1928	[[0.833, 0.333], [0.908, 0.333], [0.908, 0.395], [0.833, 0.395]]	find the in the middle right ship from the group in the format (x1, y1, x2, y2). Do not include any additional text.	/mnt/lichufiles/wzy/Test/Visual_grounding/images/07511.jpg
1929	[[0.848, 0.353], [0.908, 0.353], [0.908, 0.402], [0.848, 0.402]]	among the 6 boats, find the one in the middle right in the format (x1, y1, x2, y2). Do not include any additional text.	/mnt/lichufiles/wzy/Test/Visual_grounding/images/07511.jpg
1930	[[0.587, 0.762], [0.599, 0.762], [0.599, 0.784], [0.587, 0.784]]	the vessel that is bottom-center in the format (x1, y1, x2, y2). Do not include any additional text.	/mnt/lichufiles/wzy/Test/Visual_grounding/images/07511.jpg
1931	[[0.789, 0.365], [0.809, 0.365], [0.809, 0.371], [0.789, 0.371]]	among the 6 boats, find the one on the right side in the format (x1, y1, x2, y2). Do not include any additional text.	/mnt/lichufiles/wzy/Test/Visual_grounding/images/07511.jpg
1932	[[0.57, 0.691], [0.577, 0.691], [0.577, 0.706], [0.57, 0.706]]	find the bottom-center ship from the group in the format (x1, y1, x2, y2). Do not include any additional text.	/mnt/lichufiles/wzy/Test/Visual_grounding/images/07511.jpg
1933	[[0.6, 0.721], [0.605, 0.721], [0.605, 0.734], [0.6, 0.734]]	the boat that is bottom-center in the format (x1, y1, x2, y2). Do not include any additional text.	/mnt/lichufiles/wzy/Test/Visual_grounding/images/07511.jpg
1934	[[0.169, 0.124], [0.291, 0.124], [0.291, 0.215], [0.169, 0.215]]	among the 2 bridges, find the one in the top left in the format (x1, y1, x2, y2). Do not include any additional text.	/mnt/lichufiles/wzy/Test/Visual_grounding/images/07537.jpg
1935	[[0.096, 0.422], [0.207, 0.422], [0.207, 0.496], [0.096, 0.496]]	find the in the middle left bridge from the group in the format (x1, y1, x2, y2). Do not include any additional text.	/mnt/lichufiles/wzy/Test/Visual_grounding/images/07537.jpg
1936	[[0.171, 0.937], [0.228, 0.937], [0.228, 0.974], [0.171, 0.974]]	the marine vessel that is at the bottom left corner in the format (x1, y1, x2, y2). Do not include any additional text.	/mnt/lichufiles/wzy/Test/Visual_grounding/images/07537.jpg
1937	[[0.13, 0.902], [0.175, 0.902], [0.175, 0.935], [0.13, 0.935]]	find the marine vessel located at the bottom left corner in the format (x1, y1, x2, y2). Do not include any additional text.	/mnt/lichufiles/wzy/Test/Visual_grounding/images/07537.jpg
1938	[[0.982, 0.804], [1.0, 0.804], [1.0, 0.832], [0.982, 0.832]]	find the vessel located in the bottom right in the format (x1, y1, x2, y2). Do not include any additional text.	/mnt/lichufiles/wzy/Test/Visual_grounding/images/07537.jpg
1939	[[0.763, 0.031], [0.788, 0.031], [0.788, 0.044], [0.763, 0.044]]	the ship that is at the top right corner in the format (x1, y1, x2, y2). Do not include any additional text.	/mnt/lichufiles/wzy/Test/Visual_grounding/images/07537.jpg
1940	[[0.187, 0.361], [0.199, 0.361], [0.199, 0.384], [0.187, 0.384]]	find the on the left side marine vessel from the group in the format (x1, y1, x2, y2). Do not include any additional text.	/mnt/lichufiles/wzy/Test/Visual_grounding/images/07537.jpg
1941	[[0.828, 0.975], [0.845, 0.975], [0.845, 0.991], [0.828, 0.991]]	find the in the bottom right cylindrical tank from the group in the format (x1, y1, x2, y2). Do not include any additional text.	/mnt/lichufiles/wzy/Test/Visual_grounding/images/07537.jpg
1942	[[0.815, 0.963], [0.831, 0.963], [0.831, 0.98], [0.815, 0.98]]	the fuel tank in the bottom right in the format (x1, y1, x2, y2). Do not include any additional text.	/mnt/lichufiles/wzy/Test/Visual_grounding/images/07537.jpg
1943	[[0.731, 0.042], [0.752, 0.042], [0.752, 0.055], [0.731, 0.055]]	the marine vessel that is on the upper right in the format (x1, y1, x2, y2). Do not include any additional text.	/mnt/lichufiles/wzy/Test/Visual_grounding/images/07537.jpg
1944	[[0.807, 0.979], [0.823, 0.979], [0.823, 0.996], [0.807, 0.996]]	find the at the bottom right corner storage tank from the group in the format (x1, y1, x2, y2). Do not include any additional text.	/mnt/lichufiles/wzy/Test/Visual_grounding/images/07537.jpg
1945	[[0.658, 0.054], [0.681, 0.054], [0.681, 0.064], [0.658, 0.064]]	find the ship located on the upper right in the format (x1, y1, x2, y2). Do not include any additional text.	/mnt/lichufiles/wzy/Test/Visual_grounding/images/07537.jpg
1946	[[0.843, 0.985], [0.857, 0.985], [0.857, 1.0], [0.843, 1.0]]	find the cylindrical tank located at the bottom right corner in the format (x1, y1, x2, y2). Do not include any additional text.	/mnt/lichufiles/wzy/Test/Visual_grounding/images/07537.jpg
1947	[[0.698, 0.053], [0.718, 0.053], [0.718, 0.061], [0.698, 0.061]]	find the vessel located in the top right in the format (x1, y1, x2, y2). Do not include any additional text.	/mnt/lichufiles/wzy/Test/Visual_grounding/images/07537.jpg
1948	[[0.613, 0.058], [0.633, 0.058], [0.633, 0.066], [0.613, 0.066]]	the marine vessel that is top-center in the format (x1, y1, x2, y2). Do not include any additional text.	/mnt/lichufiles/wzy/Test/Visual_grounding/images/07537.jpg
